ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,101181,27452140,H.F. TOUR s.r.o.,kompenzace slev jízdného,31874,2015-07-23,2015-08-06,5192,FD1501846,
66003008,65113119,177041,"ŠKODA, automobilová a.s.",nájem vozidla,38375,2015-07-23,2015-08-21,5164,FD1501847,
66003008,2015103351,60193336,O2 Czech Republic a.s.,RSA klíčenky,39171,2015-07-22,2015-08-21,5139,FD1501849,
66003008,2051500117,25095251,"Okresní autobusová doprava Kolín, s.r.o.",kompenzace slev jízdného,10239.74,2015-07-24,2015-08-19,5192,FD1501850,
66003008,72015,74852973,Jihlová Danuše,administrativní správa,24480,2015-07-24,2015-08-07,5169,FD1501851,
66003008,2151110309,64948251,ALTRON a.s.,revize spalinové cesty,6294.65,2015-07-17,2015-08-19,5169,FD1501852,
66003008,3613062,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I.třídy oblast č.2 06/2015,101587.31,2015-07-07,2015-08-07,5171,FD1501853,
66003008,3613061,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I.třídy oblast č.1,101276.54,2015-07-07,2015-08-07,5171,FD1501854,
66003008,3613063,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I.třídy oblast č. 3,123426.85,2015-07-07,2015-08-07,5171,FD1501855,
66003008,930150029,70960399,"Správa silnic Olomouckého kraje, p.o.",údržba silnic I.třídy za 06/2015,5471033.53,2015-07-09,2015-08-19,5171,FD1501856,
66003008,930150018,70932581,"Správa a údržba silnic Jihomoravského kraje, příspěvková organizace kraje",údržba silnic I.třídy za 06/2015,6024182.85,2015-07-10,2015-08-17,5171,FD1501857,
66003008,101257,85031,Správa a údržba silnic Pardubického kraje,údržba silnic,9319280,2015-07-10,2015-08-19,5171,FD1501858,
66003008,63050055,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,2502530.28,2015-07-10,2015-08-24,5171,FD1501859,
66003008,23050036,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,3640917.53,2015-07-10,2015-08-24,5171,FD1501860,
66003008,33050060,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,926798.53,2015-07-10,2015-08-24,5171,FD1501861,
66003008,43050080,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,1810149.16,2015-07-10,2015-08-24,5171,FD1501862,
66003008,13050035,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,1189522.57,2015-07-10,2015-08-24,5171,FD1501863,
66003008,91350061,28360010,BusLine a.s.,kompenzacer slev jízdného za 06/2015,559568,2015-07-24,2015-08-21,5192,FD1501864,
66003008,108827,13690965,"Hicon, spol.s r.o.",RZ,3155243.19,2015-07-24,2015-08-24,5139,FD1501865,
66003008,15124,67398138,Jan Kukla,kompenzace slev jízdného 1 - 6/2015,65603.50,2015-07-08,2015-08-21,5192,FD1501866,
66003008,30144372,60193913,"Pražská energetika,a.s.",vyúčtování energie Libáňská 2335/4 byt 13,0.23,2015-07-24,2015-11-30,5154,FD1501868,
66003008,3614151458,24229881,"Caledonian Languages, s.r.o.",jazyková výuka za 06/2015,12196.80,2015-07-15,2015-08-06,5169,FD1501870,
66003008,5136021492,47114983,"Česká pošta, s.p.",certifikáty,2030.85,2015-07-27,2015-08-17,5169,FD1501871,
66003008,2015103354,60193336,O2 Czech Republic a.s.,"doúčtování služeb za 04,05,06/2015",34536,2015-07-23,2015-08-19,5162,FD1501873,
66003008,66003008,,"Guziur Jakub, Doc. Mgr. Ph.D.",korektura,6750,2015-07-10,2015-08-14,5166,FD1501874,
66003008,1690060222,48109193,XEROX CZECH REPUBLIC s.r.o.,tisková jednotka,13595.56,2015-07-27,2015-08-24,5139,FD1501875,
66003008,1690060233,48109193,XEROX CZECH REPUBLIC s.r.o.,tonery,8054.97,2015-07-27,2015-08-24,5139,FD1501876,
66003008,1690060219,48109193,XEROX CZECH REPUBLIC s.r.o.,tonery,3469.07,2015-07-27,2015-08-24,5139,FD1501877,
66003008,1690060220,48109193,XEROX CZECH REPUBLIC s.r.o.,tonery,53322.28,2015-07-27,2015-08-24,5139,FD1501878,
66003008,1690060221,48109193,XEROX CZECH REPUBLIC s.r.o.,tonery,27483.94,2015-07-27,2015-08-24,5139,FD1501879,
66003008,150225,565555,ÚAMK ČR,provoz simulátoru,80465,2015-07-28,2015-08-19,5169,FD1501880,
66003008,150226,565555,ÚAMK ČR,provoz simulátoru,56265,2015-07-28,2015-08-19,5169,FD1501881,
66003008,13430539,42324254,"OTIS,a.s.",údržba výtahu,6108,2015-07-29,2015-08-14,5169,FD1501882,
66003008,13430553,42324254,"OTIS,a.s.",údržba výtahu za 07/2015,10182,2015-07-29,2015-08-14,5169,FD1501883,
66003008,1015150006,49286871,CAR-TOUR spol.s.r.o.,kompenzace slev jízdného 6/2015,36919,2015-07-29,2015-08-21,5192,FD1501884,
66003008,150100942,43035817,Lukáš Tesař - LTservis,technický posudek na myčku,4708,2015-07-29,2015-08-12,5169,FD1501885,
66003008,15020397,45786259,NESS Czech s.r.o.,uveřejnění formuláře,254.10,2015-02-06,2015-08-06,5161,FD1501886,
66003008,15072085,45786259,NESS Czech s.r.o.,uveřejnění formuláře,254.10,2015-07-29,2015-08-12,5161,FD1501887,
66003008,33150024,66001,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",údržba silnic I.třídy,2887754,2015-07-10,2015-08-19,5171,FD1501889,
66003008,33150025,66001,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,3320534,2015-07-10,2015-08-19,5171,FD1501890,
66003008,33150027,66001,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,2226696,2015-07-10,2015-08-19,5171,FD1501891,
66003008,33150026,66001,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",údržba silnic I.třídy za 06/2015,2823392,2015-07-10,2015-08-19,5171,FD1501892,
66003008,500011329,70890293,Institut pro veřejnou správu Praha,vzdělávání p.R.Ouředníková,850,2015-07-01,2015-08-06,5167,FD1501893,
66003008,5662015,40596184,Ing. Josef Višnička,represivní dezinfekční zásah,1452,2015-07-30,2015-08-14,5169,FD1501894,
66003008,1690060714,48109193,XEROX CZECH REPUBLIC s.r.o.,zapékací jednotka,14569.61,2015-07-30,2015-08-24,5139,FD1501895,
66003008,108829,13690965,"Hicon, spol.s r.o.",RZ,2299917.18,2015-07-29,2015-08-21,5139,FD1501896,
66003008,108828,13690965,"Hicon, spol.s r.o.",RZ,52647.10,2015-07-27,2015-08-21,5139,FD1501897,
66003008,29024793,45799504,NESTLÉ Česko s.r.o.,kávové kapsle,11244,2015-07-30,2015-08-28,5175,FD1501898,
66003008,411502838,45307741,"Kast, spol. s r.o.",skartovací stroj,14447,2015-07-30,2015-08-13,5137,FD1501899,
66003008,1001501811,48364282,Dopravní podnik  Karlovy Vary a.s.,kompenzace slev jízdného za 06/2015,167073.50,2015-07-08,2015-08-21,5192,FD1501900,
66003008,10786754,18628443,"CEBIA, spol. s r.o.",administrativní správa servru EUCARIS za 03/2015,3025,2015-07-30,2015-08-28,5168,FD1501901,
66003008,10786755,18628443,"CEBIA, spol. s r.o.",administrativní správa servru EUCARIS za 04/2015,3025,2015-07-30,2015-08-28,5168,FD1501902,
66003008,10786756,18628443,"CEBIA, spol. s r.o.",správa servru EUCARIS za 05/2015,3025,2015-07-30,2015-08-28,5168,FD1501903,
66003008,10786757,18628443,"CEBIA, spol. s r.o.",správa servru EUCARIS za 06/2015,3025,2015-07-30,2015-08-28,5168,FD1501904,
66003008,11150643,49098934,EVROFIN Int.spol.s.r.o.,samolepící štítky,16855.30,2015-07-30,2015-08-24,5139,FD1501905,
66003008,608512625,25354671,"ANAG, spol. s r.o.",zákon o státní službě,2716,2015-07-30,2015-08-13,5136,FD1501906,
66003008,11501694,27912353,"SpeedCard, s.r.o.",servis za 07/2015,7151,2015-07-31,2015-09-04,5168,FD1501907,
66003008,2015102241,25635603,WESTPOINT a.s.,obsluha ústředny za 07/2015,31305,2015-07-31,2015-08-21,5169,FD1501908,
66003008,2015102240,25635603,WESTPOINT a.s.,"strážní, recepční a ochranná služba za 07/2015",497551,2015-07-31,2015-08-21,5169,FD1501909,
66003008,142015,71275428,HAUŠILD MARIAN ÚDRŽBA NEMOVITOSTÍ,nákup služeb,15400,2015-07-31,2015-08-13,5171,FD1501910,
66003008,2015310,27977315,Pontech s.r.o.,zajištění podpory a rozvoje projektového řízení MD za 07/2015,4961,2015-07-31,2015-08-25,5168,FD1501911,
66003008,131540717,28510011,"Komtern Čechy, s.r.o.",komplexní služby kotelna,13082.52,2015-07-31,2015-09-02,5169,FD1501913,
66003008,131540752,28510011,"Komtern Čechy, s.r.o.",oprava technologického zařízení kotelny,5833,2015-07-31,2015-09-02,5171,FD1501914,
66003008,1501133,25228803,GASTRO Klimatech s.r.o.,instalace a demontáž plynového kotle,121000,2015-07-28,2015-09-15,6122,FD1501915,
66003008,1515,40573737,Jiří Svoboda,nákup služeb BESIP,21780,2015-07-31,2015-08-25,5169,FD1501916,
66003008,72015,2378051,Filip Knap,stěhovací práce a ostatní služby,40300,2015-08-03,2015-08-14,5169,FD1501917,
66003008,72015,2377659,Martin Červenka,stěhovací práce a ostatní služby,40300,2015-08-03,2015-08-14,5169,FD1501918,
66003008,30150576,70971641,"Správa a údržba silnic Jihočeského kraje, p.o.",údržba silnic I.třídy za 06/2015,7319292.54,2015-07-08,2015-08-10,5171,FD1501919,
66003008,73050046,95711,"Správa silnic Moravskoslezského kraje, p.o.",údržba silnic I.třídy,14525301.74,2015-07-10,2015-08-21,5171,FD1501920,
66003008,20152072,27309126,"Quick Bus, a.s.",kompenzace slev jízdného,97700,2015-08-03,2015-08-28,5192,FD1501921,
66003008,65,27180921,DuomonT s.r.o.,elektro revize,9967.98,2015-07-31,2015-08-31,5169,FD1501922,
66003008,150109252,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok 0388, p. Fridrich 0389",7528,2015-07-30,2015-08-24,5169,FD1501923,
66003008,150109252,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok 0388, p. Fridrich 0389",7528,2015-07-30,2015-08-24,5173,FD1501923,
66003008,1151704,26694484,"Anopress IT, a.s.",monitoring medií,26136,2015-08-04,2015-08-14,5169,FD1501924,
66003008,1553621955,48030325,Autodružstvo Podbabská,servis AUDI A6 1AE 65 50,16624.86,2015-08-04,2015-08-19,5171,FD1501925,
66003008,308163,62581341,"DIGNITA, s.r.o.",údržba elektronická podatelna 07/2015,6050,2015-08-03,2015-08-19,5168,FD1501926,
66003008,3111500421,72053119,"Správa a údržba silnic Plzeňského kraje, příspěvková organizace",údržba silnic I.třídy,4067561,2015-07-09,2015-08-19,5171,FD1501927,
66003008,421508464,27364976,"ČD travel, s.r.o.",jízdenky - p.Mika 0395,2153,2015-08-04,2015-08-19,5173,FD1501928,
66003008,21501368,48028321,AUTO PAPOUŠEK s.r.o.,oprava vozu,34859,2015-08-05,2015-08-28,5171,FD1501929,
66003008,15130048,45275050,Stavební společnost Hanzal s.r.o.,posouzení stavu soch na střeše budovy MD,12705,2015-08-05,2015-09-07,5169,FD1501930,
66003008,2015469,60858044,Petr Vácha Mgr.,kartičky BESIP,2330,2015-08-04,2015-09-04,5139,FD1501931,
66003008,8150878,18628966,"Centra, a.s.",provozní a tech. správa a údržba sídla MD za 7/2015,247445,2015-08-03,2015-08-28,5171,FD1501932,
66003008,1510100148,15887219,"Elanor, spol. s r.o.",1. část za migrační pomůcku,47916,2015-08-05,2015-09-15,6111,FD1501933,
66003008,1510100150,15887219,"Elanor, spol. s r.o.",školení uživatelů EGJE,29947.50,2015-08-05,2015-08-26,5167,FD1501934,
66003008,8150861,18628966,"Centra, a.s.",revize hromosvodů na budově MD,7829,2015-07-31,2015-08-25,5169,FD1501935,
66003008,1542078775,25656635,"Pražské vodovody a kanalizace, a.s.",srážky za 7/2015,14299,2015-07-31,2015-08-28,5151,FD1501936,
66003008,20150264,26428091,"e-Fractal, s.r.o.",poskytnutí expertních služeb,37208,2015-08-04,2015-09-03,5168,FD1501937,
66003008,11500039,44994575,"Centrum dopravního výzkumu, v. v. i.","zajištění informací o aktivitách, kampaních a mez. projektech z oblasti bezp. silničního provozu - za 1. pololetí",108900,2015-08-03,2015-09-04,5169,FD1501938,
66003008,9803316420,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odstranění odpadu VOK za 7/2015,3775,2015-08-04,2015-09-03,5169,FD1501939,
66003008,2501543,1279,"Státní tiskárna cenin, s.p.",plastové karty MD ČR,4356,2015-08-04,2015-08-28,5169,FD1501940,
66003008,15080344,45786259,NESS Czech s.r.o.,uveřejnění formuláře v elektronické podobě,254.10,2015-08-06,2015-08-21,5161,FD1501941,
66003008,2015103462,60193336,O2 Czech Republic a.s.,telekomunikační služby za 7/2015,44521.95,2015-07-31,2015-08-25,5162,FD1501942,
66003008,1035172744,48111198,ACTIVA spol.s.r.o.,voda,5589,2015-08-05,2015-08-26,5175,FD1501943,
66003008,2151136,41186176,LENIA spol. s r.o.,zkouška činnosti EPS za 7/2015,4152.72,2015-07-31,2015-09-02,5169,FD1501944,
66003008,1500065,25957775,"DRIVE CZ, s.r.o.",zimní nemrznoucí směs,11620,2015-07-30,2015-08-28,5139,FD1501945,
66003008,150103278,27208117,"PÍCHA Safety, s.r.o.",dielektrické galoše a rukavice,2014,2015-07-28,2015-08-31,5132,FD1501946,
66003008,217150012,60110244,"CDS, s. r. o. Náchod",Kompenzace slev z jízdného ve veřejné osobní dopravě za 6/2015,78508,2015-08-04,2015-09-03,5192,FD1501947,
66003008,151295147,24206741,GTH catering a.s.,cateringové služby na akci dne 28.7.2015,508,2015-07-31,2015-08-25,5175,FD1501950,
66003008,151295146,24206741,GTH catering a.s.,cateringové služby na akci dne 17.7.2015,424,2015-07-31,2015-08-25,5175,FD1501951,
66003008,151295145,24206741,GTH catering a.s.,cateringové služby na akci dne 22.7.2015,224,2015-07-31,2015-08-25,5175,FD1501952,
66003008,151295144,24206741,GTH catering a.s.,cateringové služby na akci dne 17.7.2015,1627,2015-07-31,2015-08-25,5175,FD1501953,
66003008,151295143,24206741,GTH catering a.s.,cateringové služby na akci dne 10.7.2015,726,2015-07-31,2015-08-25,5175,FD1501954,
66003008,151295142,24206741,GTH catering a.s.,cateringové služby na akci dne 9.7.2015,789,2015-07-31,2015-08-25,5175,FD1501955,
66003008,151295141,24206741,GTH catering a.s.,cateringové služby na akci dne 2.7.2015,484,2015-07-31,2015-08-25,5175,FD1501956,
66003008,151295140,24206741,GTH catering a.s.,cateringové služby na akci dne 1.7.2015,634,2015-07-31,2015-08-25,5175,FD1501957,
66003008,151295135,24206741,GTH catering a.s.,za odebraná nedotovaná jídla zaměstnanci za 7/2015,122519,2015-07-31,2015-08-25,5169,FD1501958,
66003008,151295134,24206741,GTH catering a.s.,za odebraná dotovaná jídla zaměstnanci za 7/2015,452274,2015-07-31,2015-08-25,5169,FD1501959,
66003008,151295136,24206741,GTH catering a.s.,za odebraná dotovaná jídla důchodci za 7/2015,6023,2015-07-31,2015-08-25,5169,FD1501960,
66003008,151295149,24206741,GTH catering a.s.,cateringové služby na akci dne 22.7.2015,182,2015-07-31,2015-08-25,5175,FD1501962,
66003008,1115000979,60193441,ČSAD a.s. Benešov,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,332.18,2015-08-06,2015-08-31,5192,FD1501963,
66003008,1011500035,28170954,PROBO BUS a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,112141,2015-08-07,2015-09-04,5192,FD1501964,
66003008,300352,64053466,Dopravní podnik města Chomutova a Jirkova a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,15815,2015-08-06,2015-08-31,5192,FD1501965,
66003008,2015141,60597593,Kateřina Kulhánková - EXPRESCAR,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,17444,2015-08-06,2015-08-31,5192,FD1501966,
66003008,11150212,64939511,"NDCON, s.r.o.",poskytování tech. podpory při posuzování ÚPD za 4-7/2015,512926.26,2015-08-05,2015-09-04,5166,FD1501967,
66003008,251100018,63383705,Pavel Štefan Ing.,přepravky,16600,2015-08-06,2015-09-04,5139,FD1501968,
66003008,9803313750,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odvoz a zneškodnění odpadu za 7/2015,25711,2015-07-31,2015-08-28,5169,FD1501969,
66003008,1035175499,48111198,ACTIVA spol.s.r.o.,voda,5589,2015-08-10,2015-08-31,5175,FD1501970,
66003008,150110570,26491222,COPPEX spol. s r.o.,ventilátory,9504.34,2015-08-04,2015-09-03,5137,FD1501971,
66003008,150110570,26491222,COPPEX spol. s r.o.,ventilátory,386.66,2015-08-04,2015-09-03,5156,FD1501971,
66003008,150107263,49702891,FLY UNITED s.r.o.,ubytování - p. Vydra Evžen 0254,3264,2015-06-10,2015-08-27,5173,FD1501972,
66003008,353332015,47547022,CHAPS spol.s.r.o.,provoz nadstavbových modulů CIS JŘ a jejich údržba za 7/2015,281930,2015-08-06,2015-09-07,5168,FD1501973,
66003008,15090,62436066,Martin Rybář,pracovní snídaně,4160,2015-07-28,2015-08-27,5175,FD1501974,
66003008,21501418,48028321,AUTO PAPOUŠEK s.r.o.,oprava vozu,1695,2015-08-07,2015-09-01,5171,FD1501975,
66003008,2501557,1279,"Státní tiskárna cenin, s.p.",průkaz PPZŘ,511.95,2015-08-05,2015-08-26,5139,FD1501976,
66003008,2501551,1279,"Státní tiskárna cenin, s.p.",řidičský průkaz 2015,3194918,2015-08-05,2015-08-28,5139,FD1501977,
66003008,2501552,1279,"Státní tiskárna cenin, s.p.",řidičský průkaz 2015 - BLESK,492026.78,2015-08-05,2015-08-28,5139,FD1501978,
66003008,15172,13131923,Karel Stupka - sklenářství,tabulkové sklo na opravy budovy MD,12342,2015-08-04,2015-08-19,5139,FD1501979,
66003008,10787047,18628443,"CEBIA, spol. s r.o.",dodávka integrace modulů RESPER a ERRU do systému EUCARIS,119548,2015-07-20,2015-08-19,5168,FD1501980,
66003008,150237,565555,ÚAMK ČR,provoz simulátoru nárazu,13915,2015-08-05,2015-08-21,5169,FD1501981,
66003008,8150886,18628966,"Centra, a.s.",revize tlakových nádob,2371.60,2015-08-05,2015-08-28,5169,FD1501982,
66003008,82015,72611863,Daniel Mrázek,provedené práce za 5-6/2015,118096,2015-08-06,2015-09-21,5168,FD1501983,
66003008,1520201686,27675645,"C System CZ, a. s.","stolní počítač, Notebook",2353464.50,2015-07-24,2015-09-04,5137,FD1501984,
66003008,1315002863,60071109,ČSAD Jindřichův Hradec a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,52032.95,2015-08-10,2015-09-04,5192,FD1501987,
66003008,1515000258,25503316,"TRADO-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,28660.89,2015-08-10,2015-09-04,5192,FD1501988,
66003008,2015230,27289974,"Autobusy KAVKA, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,88545,2015-08-11,2015-09-04,5192,FD1501989,
66003008,1215001325,60108851,"ČSAD Ústí nad Orlicí, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,351971.79,2015-08-10,2015-09-04,5192,FD1501990,
66003008,1015012678,46346040,ICOM transport a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,88003.53,2015-08-10,2015-09-04,5192,FD1501991,
66003008,1415001045,60193425,ČSAD Slaný a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,19829.57,2015-08-10,2015-09-04,5192,FD1501992,
66003008,108831,13690965,"Hicon, spol.s r.o.",registrační značky,3560131.58,2015-08-07,2015-09-01,5139,FD1501993,
66003008,108830,13690965,"Hicon, spol.s r.o.",registrační značky,20424.80,2015-08-05,2015-08-28,5139,FD1501994,
66003008,5136031419,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,336.57,2015-08-06,2015-08-21,5169,FD1501995,
66003008,20151005,26025876,"Sophia, jazykové služby s.r.o.",překlad,46464,2015-08-10,2015-09-09,5169,FD1501996,
66003008,5351243,45808163,FASS s.r.o. - Technická ochrana objektů,Bezpečnost práce a požární ochrany za 7/2015,10890,2015-08-07,2015-09-07,5169,FD1501997,
66003008,15910160,60193336,O2 Czech Republic a.s.,služby IP VPN za 7/2015,207277.84,2015-08-05,2015-09-04,5162,FD1501998,
66003008,15918598,60193336,O2 Czech Republic a.s.,přenosové služby IP VPN za 7/2015,7279,2015-08-05,2015-09-04,5162,FD1501999,
66003008,652406463,60193336,O2 Czech Republic a.s.,telekomunikační služby za 7/2015,4272.90,2015-08-04,2015-09-11,5162,FD1502000,
66003008,150002267,71374523,Petr Boček - Rosana,voda Rosana,3415,2015-08-11,2015-08-25,5175,FD1502001,
66003008,125189,62906771,FOR spol. s r.o.,kávovary DeLonghi,82993.90,2015-08-11,2015-09-10,5137,FD1502002,
66003008,156323,27616347,"ČSAD Střední Čechy , a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,108907,2015-08-11,2015-09-04,5192,FD1502003,
66003008,12100146,26060451,ČSAD AUTOBUSY České Budějovice a.sČSAD Autobusy České Budějovice a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,179341,2015-08-11,2015-09-04,5192,FD1502004,
66003008,152352,64831078,"PEWAG  Autocentrum, s.r.o.",syntetický olej,11500,2015-08-07,2015-09-04,5156,FD1502005,
66003008,201500392,28257553,"Nakladatelství Leges, s.r.o.",publikace,187,2015-08-03,2015-09-02,5136,FD1502006,
66003008,5601000857,61974731,"Trade FIDES, a.s.",servisní pohotovost s dojezdem do 4 a 6 hodin za 7/2015,5929,2015-08-10,2015-09-09,5169,FD1502007,
66003008,5601000858,61974731,"Trade FIDES, a.s.",telekomunikační služby za IP VPN 4M za 7/2015,15306.50,2015-08-10,2015-09-09,5162,FD1502008,
66003008,1510100255,15887219,"Elanor, spol. s r.o.","zajištění podpory, provozu a rozvoje systému EGJE za 7/2015",83333,2015-08-11,2015-09-21,5168,FD1502009,
66003008,652427208,60193336,O2 Czech Republic a.s.,telekomunikační služby za 7/2015,617.64,2015-08-04,2015-08-28,5162,FD1502010,
66003008,4061500696,28903765,"VEMEX Energie, a.s.",vyúčtování plynu za 7/2015 - FDZ 1500020,64276.19,2015-08-06,2015-08-28,5153,FD1502011,
66003008,21501435,48028321,AUTO PAPOUŠEK s.r.o.,oprava vozu,18299,2015-08-12,2015-09-04,5171,FD1502012,
66003008,1035177358,48111198,ACTIVA spol.s.r.o.,voda,7452,2015-08-12,2015-09-02,5175,FD1502013,
66003008,7101500348,48533076,Tourbus a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 6/2015,151736.90,2015-08-11,2015-08-25,5192,FD1502014,
66003008,650200117,46467521,František Pytlík -0BUS Vysočina,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,9050,2015-08-07,2015-08-21,5192,FD1502015,
66003008,20150269,29145121,Tender systems s.r.o.,Podproa a rozšíření informačních systémů pro elektronizaci  a centralizaci zadávání veřejných zakázek,7744,2015-07-03,2015-08-21,5167,FD1502016,
66003008,20150269,29145121,Tender systems s.r.o.,Podproa a rozšíření informačních systémů pro elektronizaci  a centralizaci zadávání veřejných zakázek,55738,2015-07-03,2015-08-21,5168,FD1502016,
66003008,21466101,27180271,"Nakladatelství FORUM, s.r.o.",publikace,2978,2015-07-13,2015-08-19,5136,FD1502017,
66003008,1020852015,70994226,"České dráhy, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,1876870,2015-08-12,2015-09-11,5192,FD1502018,
66003008,1125150142,25620886,ARRIVA STŘEDNÍ ČECHY s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,17183.95,2015-08-12,2015-09-04,5192,FD1502019,
66003008,1201580193,45192120,ČSAD Vsetín a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,145830,2015-08-11,2015-09-07,5192,FD1502020,
66003008,9001520733,25945408,ARRIVA VÝCHODNÍ ČECHY a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,81251.47,2015-08-11,2015-09-04,5192,FD1502021,
66003008,7101503022,61459445,"ČD-Telematika , a.s.","údržba ICT infrastruktury, poplatky za 7/2015",24950.20,2015-08-10,2015-09-03,5162,FD1502022,
66003008,20150715,25759116,NETservis s.r.o.,"Webhosting, czechspaceportal za 2.7.2015 - 1.8.2015",1210,2015-08-10,2015-09-07,5168,FD1502023,
66003008,90052646,25145444,ICZ a.s.,zabezpečení provozu IS pro vedení CRŘ za 7/2015,2506576,2015-08-07,2015-09-09,5168,FD1502024,
66003008,90052647,25145444,ICZ a.s.,Služby zvýšeného technického a bezpečnostního dohledu pro kopii CRŘ ...za 7/2015,416216,2015-08-07,2015-09-04,5168,FD1502025,
66003008,840419815,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 7/2015,68168.39,2015-08-03,2015-09-02,5162,FD1502026,
66003008,150100027,28408527,K Servis Bohemia s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,170310,2015-08-01,2015-09-15,5192,FD1502028,
66003008,122015,46757783,Karel Mudroch - Dale,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,58755,2015-08-10,2015-09-04,5192,FD1502029,
66003008,1424414,25683446,DHL Express /Czech Republic/ s.r.o.,přeprava zásilky,6737.93,2015-08-11,2015-08-25,5161,FD1502030,
66003008,150109643,49702891,FLY UNITED s.r.o.,letenka - p. Čečák Petr 0398,13053,2015-08-12,2015-09-04,5173,FD1502031,
66003008,70,27180921,DuomonT s.r.o.,revize ochranných pomůcek pro trafostanici MD,9982.50,2015-08-12,2015-09-11,5169,FD1502032,
66003008,715116,26318741,AD Ligneta regionalbus s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,27805,2015-08-11,2015-09-11,5192,FD1502033,
66003008,1001502106,48364282,Dopravní podnik  Karlovy Vary a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,54128.20,2015-08-11,2015-09-10,5192,FD1502034,
66003008,101,29016002,LEO Express a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,2028663.32,2015-08-13,2015-09-07,5192,FD1502035,
66003008,1540000123,49812947,"KAD, spol. s r. o. Krkonošská automobilová doprava",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,101416.56,2015-08-10,2015-10-02,5192,FD1502036,
66003008,15134,29247861,Radek Čech - Autobusová doprava s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 5-6/2015,24611,2015-08-10,2015-09-01,5192,FD1502037,
66003008,1540455,26244136,"TREDOS, spol. s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,49424.25,2015-08-13,2015-09-03,5192,FD1502038,
66003008,1015150007,49286871,CAR-TOUR spol.s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,19661,2015-08-07,2015-09-01,5192,FD1502039,
66003008,2201500578,46345850,"FTL - First Transport Lines, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 7/2015,16254.86,2015-08-12,2015-09-01,5192,FD1502040,
