ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,63160003,90450,Krajská správa a údržba silnic Vysočiny,údržba silnic I. třídy za 3/2016,7772556.52,2016-04-13,2016-05-13,5171,FD1601012,
66003008,2161198009,27082440,Alza.cz a.s.,IT technika,9823,2016-04-20,2016-05-04,5139,FD1601013,
66003008,2109160027,45192090,ČSAD Karviná a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za  1-12/2015,42220.30,2016-04-12,2016-05-12,5192,FD1601014,
66003008,9903309475,49356089,"AVE CZ odpadové hospodářství, s.r.o.",svoz a odstranění odpadu,3775,2016-04-21,2016-05-20,5169,FD1601015,
66003008,9903309474,49356089,"AVE CZ odpadové hospodářství, s.r.o.",svoz a odstranění odpadu,3775,2016-04-21,2016-05-20,5169,FD1601016,
66003008,2016101586,60193336,O2 Czech Republic a.s.,telekomunikační služby - doúčtování,50856.28,2016-04-19,2016-05-13,5162,FD1601017,
66003008,1606,26890747,"PEERS CZ, s.r.o.","úvazy na závěsy, kování k úvazům",5000,2016-04-21,2016-05-06,5139,FD1601018,
66003008,10160217,47781734,"ČNES dopravní stavby, a.s.",údržba silnic I. třídy za 3/2016,1584295,2016-04-07,2016-05-06,5171,FD1601019,
66003008,101327,15890155,"SIMOPT, s.r.o.",zajištění webhostingu pro stránky www.ibesip.cz,5000,2016-04-15,2016-05-13,5168,FD1601020,
66003008,9603377,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,"seminář-Eliášová S. Mgr.,Dvořák M. Mgr.",4980,2016-04-21,2016-05-05,5167,FD1601021,
66003008,516,43957005,Ing.arch. Hofman Robert,zpracování architektonické studie,50000,2016-04-22,2016-05-20,6121,FD1601022,
66003008,416,4746015,HOFMAN ARCHITEKTI s.r.o.,zaměření stávajícího stavu budovy MD,24200,2016-04-22,2016-05-20,5169,FD1601023,
66003008,160000116,42478430,Martin Bergl,osvětlovací technika,544.50,2016-04-11,2016-05-20,5139,FD1601024,
66003008,160000116,42478430,Martin Bergl,osvětlovací technika,12270.80,2016-04-11,2016-05-20,5137,FD1601024,
66003008,20160179,29145121,Tender systems s.r.o.,Podpora a rozšíření informačních systémů pro elektronizaci a centralizaci zadávání veř. zakázek,43560,2016-04-11,2016-05-06,5168,FD1601025,
66003008,5216,12591696,Zachar Berezkin,překlad,1863.40,2016-04-12,2016-05-02,5169,FD1601026,
66003008,7101600156,48533076,Tourbus a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,171466.30,2016-04-15,2016-05-05,5192,FD1601027,
66003008,712160007,27391400,DP CITY s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 1/2016,38879.75,2016-04-15,2016-05-10,5192,FD1601028,
66003008,712160008,27391400,DP CITY s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 2/2016,38884.25,2016-04-15,2016-05-10,5192,FD1601029,
66003008,712160009,27391400,DP CITY s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,37426.75,2016-04-15,2016-05-10,5192,FD1601030,
66003008,242016,27174140,"Utilis, s.r.o.",překlad,400,2016-04-18,2016-05-18,5169,FD1601032,
66003008,2016018,311391,"CENDIS, s.p.",služby správy a provozu ICT MD,118096,2016-04-25,2016-05-25,5168,FD1601033,
66003008,160104784,49702891,FLY UNITED s.r.o.,letnka - p. Savin Jitka 0218,13002,2016-04-22,2016-05-17,5173,FD1601034,
66003008,160104786,49702891,FLY UNITED s.r.o.,letenka - p. Budská Helena 0220,20147,2016-04-22,2016-05-17,5173,FD1601035,
66003008,10160009,25599089,"ASPRA, a.s.",poskytování služeb dle smlouvy - vypořádání výhrad k 12.2.2016,121000,2016-04-26,2016-04-29,5168,FD1601036,
66003008,500013631,70890293,Institut pro veřejnou správu Praha,"seminář - p. Kučerová Jana, p. Kutílková Dagmar",1380,2016-04-20,2016-05-20,5167,FD1601037,
66003008,10160010,25599089,"ASPRA, a.s.",poskytování služeb dle smlouvy - vypořádání výhrad k 27.11.2015,121000,2016-03-31,2016-04-29,5168,FD1601038,
66003008,32150270,27582167,Deloitte Advisory s.r.o.,technické-organizační poradce za 3/2016,1871567.50,2016-04-14,2016-05-13,5166,FD1601039,
66003008,101160430,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,2185,2016-04-25,2016-05-09,5136,FD1601040,
66003008,160104477,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok Dan 0175, p. Fridrich Michal 0176",8991,2016-04-18,2016-05-13,5173,FD1601041,
66003008,160104477,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok Dan 0175, p. Fridrich Michal 0176",8991,2016-04-18,2016-05-13,5169,FD1601041,
66003008,160104540,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok Dan 0175, p. Fridrich Michal 0176",12399,2016-04-19,2016-05-13,5173,FD1601042,
66003008,160104540,49702891,FLY UNITED s.r.o.,"letenka - p. Ťok Dan 0175, p. Fridrich Michal 0176",12399,2016-04-19,2016-05-13,5169,FD1601042,
66003008,160104875,49702891,FLY UNITED s.r.o.,ubytování - p. Smejkalová Terezie 0199,4155,2016-04-25,2016-05-20,5173,FD1601043,
66003008,160104898,49702891,FLY UNITED s.r.o.,letenka - p. Bezděkovský Jan,15247,2016-04-26,2016-05-20,5173,FD1601044,
66003008,2016100012,25358847,ProGeo Consulting s.r.o.,školení,3630,2016-04-26,2016-05-10,5167,FD1601045,
66003008,164100440,2180898,BARELOVÁ VODA s.r.o.,barelová voda,3416,2016-04-27,2016-05-11,5175,FD1601046,
66003008,9603378,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Mgr. Daniela Vašáková,2890,2016-04-25,2016-05-09,5167,FD1601047,
66003008,4100620248,25332473,"Autobusy Karlovy Vary, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,47988,2016-04-22,2016-05-17,5192,FD1601048,
66003008,160104952,49702891,FLY UNITED s.r.o.,letenka - p. Smejkalová Terezie 0224,14005,2016-04-26,2016-05-20,5173,FD1601049,
66003008,160104975,49702891,FLY UNITED s.r.o.,letenka - p. Nováčková Martina 0226,21792,2016-04-27,2016-05-20,5173,FD1601050,
66003008,1001600793,48364282,Dopravní podnik  Karlovy Vary a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,150690,2016-04-13,2016-05-03,5192,FD1601051,
66003008,930160009,70932581,"Správa a údržba silnic Jihomoravského kraje, příspěvková organizace kraje",údržba silnic I. třídy za 3/2016,7599082.51,2016-04-08,2016-05-16,5171,FD1601052,
66003008,3111600191,72053119,"Správa a údržba silnic Plzeňského kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016,6333713,2016-04-08,2016-05-18,5171,FD1601053,
66003008,101314,85031,Správa a údržba silnic Pardubického kraje,údržba silnic I. třídy za 3/2016,9205109,2016-04-11,2016-05-20,5171,FD1601054,
66003008,2750004860,25085221,AVE Kladno s.r.o.,údržba silnic I. třídy za 3/2016,1318297,2016-04-06,2016-05-11,5171,FD1601055,
66003008,2750004862,25085221,AVE Kladno s.r.o.,údržba silnic I. třídy za 3/2016,2056708,2016-04-06,2016-05-11,5171,FD1601056,
66003008,4200035,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I. třídy za 3/2016,1711339.24,2016-04-07,2016-05-09,5171,FD1601057,
66003008,4200034,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I. třídy za 3/2016,1168022.92,2016-04-07,2016-05-09,5171,FD1601058,
66003008,4200033,26402068,"Údržba silnic Karlovarského kraje, a.s.",údržba silnic I. třídy za 3/2016,990941.68,2016-04-07,2016-05-09,5171,FD1601059,
66003008,16600225,28196449,AKR1 s.r.o.,tonery,101137.85,2016-04-26,2016-05-26,5139,FD1601060,
66003008,160100470,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,"seminář - Mgr. Salmon Andrea, Mgr. Oleárníková Šárka MBA",4780,2016-04-26,2016-05-10,5167,FD1601061,
66003008,1625612777,48030325,Autodružstvo Podbabská,výměna kol - letní období,4200.06,2016-04-20,2016-05-05,5171,FD1601063,
66003008,160104546,49702891,FLY UNITED s.r.o.,letenka - p. Dabrowski Vojtěch 0188,14673,2016-04-19,2016-05-13,5173,FD1601064,
66003008,160104950,49702891,FLY UNITED s.r.o.,"ubytování - p. Savin 0218, p. Veselý 0216, p. Dvořák St. 0217",15712,2016-04-26,2016-05-20,5173,FD1601065,
66003008,1416,16479700,Ing. Vladimír EIS,projektová dokumentace,102850,2016-04-27,2016-05-27,5169,FD1601066,
66003008,2016067,47545445,ZKP Kladno s.r.o.,údržba silnic I. třídy za 3/2016,1197922.47,2016-04-08,2016-05-10,5171,FD1601067,
66003008,2161101219,26753456,James Cook Languages s.r.o.,jazyková výuka za  3/2016,4961,2016-04-15,2016-05-20,5167,FD1601068,
66003008,20169037,70856508,Státní fond dopravní infrastruktury (SFDI),pronájem stánku,33861.50,2016-04-21,2016-05-12,5164,FD1601069,
66003008,613601052,25354671,"ANAG, spol. s r.o.",publikace,8659,2016-04-26,2016-05-26,5136,FD1601070,
66003008,201603,71419993,Vojtěch Marčan,Restaurátorský záměr na opravu oken,26600,2016-04-27,2016-05-11,5169,FD1601071,
66003008,160105006,49702891,FLY UNITED s.r.o.,ubytování - p. Pichl Martin 0182,12403,2016-04-27,2016-05-20,5173,FD1601072,
66003008,201688010,1934074,SPACE 3D s.r.o.,trička,55792,2016-04-27,2016-05-19,5139,FD1601073,
66003008,5136350877,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,2355.99,2016-04-25,2016-05-13,5169,FD1601074,
66003008,108940,13690965,"Hicon, spol.s r.o.",registrační značky,1165285.66,2016-04-27,2016-05-30,5139,FD1601075,
66003008,160416,26142848,INOVA STAV spol. s.r.o.,dodávka a pokládka koberce,43870,2016-04-28,2016-05-27,5171,FD1601076,
66003008,100160138,27970043,Mediapoint Consulting s. r. o.,"zpracování, natočení a odvysílání AVD reportáže 'Bezpečně s Besipem'",18150,2016-04-22,2016-06-09,5169,FD1601077,
66003008,2016013,86837826,Mgr.Lucie Obrová,jazyková výuka za 4/2016,10600,2016-04-29,2016-05-13,5167,FD1601082,
66003008,20163360,27596494,"Marking Center CZ, a.s.","vizitky, printy, polštářek",1416,2016-04-29,2016-05-24,5139,FD1601083,
66003008,20163361,27596494,"Marking Center CZ, a.s.","štoček, printy",1503,2016-04-29,2016-05-24,5139,FD1601084,
66003008,11600898,27912353,"SpeedCard, s.r.o.",pravidelný servis za 4/2016,7151,2016-04-29,2016-05-27,5168,FD1601086,
66003008,13459274,42324254,"OTIS,a.s.",údržba výtahu za 4/2016,6108,2016-04-27,2016-05-13,5169,FD1601087,
66003008,13459288,42324254,"OTIS,a.s.",údržba výtahu za 4/2016,10182,2016-04-27,2016-05-13,5169,FD1601088,
66003008,2150659689,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 3/2016,2167548,2016-04-14,2016-05-13,5171,FD1601089,
66003008,2150657896,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 3/2016,1377485,2016-04-05,2016-05-06,5171,FD1601090,
66003008,2150659711,49356089,"AVE CZ odpadové hospodářství, s.r.o.",údržba silnic I. třídy za 3/2016,1621662,2016-04-14,2016-05-13,5171,FD1601091,
66003008,42016,74852973,Jihlová Danuše,služby v oblasti administrativní správy za 4/2016,28800,2016-04-29,2016-05-11,5169,FD1601092,
66003008,16050019,45786259,NESS Czech s.r.o.,uveřejnění formuláře v elektronické podobě,254.10,2016-05-02,2016-05-16,5169,FD1601093,
66003008,4738001880,48110205,"Office Assistance, s. r. o.",kancelářké potřeby,6800.20,2016-05-02,2016-05-23,5139,FD1601094,
66003008,6160201404,26775751,iNETSolutions s.r.o.,Propagační materiál,29603,2016-04-28,2016-05-12,5139,FD1601095,
66003008,160402,44288590,CHRISTIANE VENCLOVÁ lektor německého jazyka,jazyková výuka za 4/2016,1080,2016-04-25,2016-05-16,5167,FD1601096,
66003008,16,66433894,Mgr. Martina Dudáčková,jazyková výuka za 4/2016,6400,2016-05-02,2016-05-27,5167,FD1601097,
66003008,160100488,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,"seminář - Mgr. Igor Páč, Ing. Vít Skřivánek",4780,2016-04-28,2016-05-12,5167,FD1601098,
66003008,10160013,25599089,"ASPRA, a.s.",provozní podpora aplikace RPSD,75625,2016-04-27,2016-05-27,5168,FD1601099,
66003008,161295069,24206741,GTH catering a.s.,odebraná dotovaná jídla zaměstnanci za 4/2016,438456,2016-04-30,2016-05-25,5169,FD1601100,
66003008,161295070,24206741,GTH catering a.s.,odebraná nedotovaná jídla zaměstnanci za 4/2016,110903,2016-04-30,2016-05-25,5169,FD1601101,
66003008,161295071,24206741,GTH catering a.s.,odebraná dotovaná jídla důchodci za 4/2016,8406,2016-04-30,2016-05-25,5169,FD1601102,
66003008,161295075,24206741,GTH catering a.s.,cateringové služby na akci dne 6.4.2016,242,2016-04-30,2016-05-25,5175,FD1601103,
66003008,161295076,24206741,GTH catering a.s.,cateringové služby na akci dne 7.4.2016,303,2016-04-30,2016-05-25,5175,FD1601104,
66003008,161295077,24206741,GTH catering a.s.,cateringové služby na akci dne 15.4.2016,300,2016-04-30,2016-05-25,5175,FD1601105,
66003008,161295079,24206741,GTH catering a.s.,cateringové služby na akci dne 7.4.2016,1422,2016-04-30,2016-05-25,5175,FD1601106,
66003008,161295078,24206741,GTH catering a.s.,cateringové služby na akci dne 7.4.2016,737,2016-04-30,2016-05-25,5175,FD1601107,
66003008,161295080,24206741,GTH catering a.s.,cateringové služby na akci dne 12.4.2016,653,2016-04-30,2016-05-25,5175,FD1601108,
66003008,161295081,24206741,GTH catering a.s.,cateringové služby na akci dne 15.4.2016,495,2016-04-30,2016-05-25,5175,FD1601109,
66003008,161295082,24206741,GTH catering a.s.,cateringové služby na akci dne 25.4.2016,1500,2016-04-30,2016-05-25,5175,FD1601110,
66003008,592016,28486480,OTTA- vzduchotechnika a klimatizace s.r.o.,havarijní servis VZT kuchyně,2178,2016-04-26,2016-05-26,5171,FD1601111,
66003008,160101059,27537838,PROMORAIN s.r.o.,deštníky,3539,2016-05-02,2016-05-12,5139,FD1601113,
66003008,16010291,47106468,Tomáš Charvát,oprava havárie odpadového potrubí,2904,2016-05-02,2016-05-16,5171,FD1601115,
66003008,217160006,60110244,"CDS, s. r. o. Náchod",Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,34964,2016-05-03,2016-05-20,5192,FD1601116,
66003008,20162025,27309126,"Quick Bus, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,101211.99,2016-05-03,2016-05-30,5192,FD1601117,
66003008,201610641,63677407,AGURA s.r.o.,potisky log - dresy,900,2016-05-02,2016-06-01,5139,FD1601118,
66003008,92016,64974464,"Miroslav Ondračka, DiS.",čištění dlažby a soklu,47493,2016-05-02,2016-05-23,5171,FD1601119,
66003008,20160001,75427702,Kadula Lukáš Ing.,"zpracování odborných podkladů, statistik a posudků k problematice bezpečnosti silničního provozu v průběhu roku 2016",60500,2016-03-31,2016-05-09,5166,FD1601120,
66003008,120160248,62933906,Zámek Štiřín,ubytování - Ing. Tomáš Čoček,680,2016-04-29,2016-05-13,5173,FD1601121,
66003008,160105113,49702891,FLY UNITED s.r.o.,letenka - p. Kastlová Olga 0228,6901,2016-04-29,2016-05-24,5173,FD1601122,
66003008,10016293,46966234,"SNIP&CO reklamní společnost, spol. s r.o.",konference - Červínková K.,1500,2016-04-29,2016-05-10,5176,FD1601124,
66003008,5022079247,25126954,BSH domácí spotřebiče s.r.o.,oprava kávovarů,9512,2016-05-03,2016-05-13,5169,FD1601125,
66003008,930160008,70960399,"Správa silnic Olomouckého kraje, p.o.",údržba silnic I. třídy za 3/2016,7496666.88,2016-04-08,2016-05-18,5171,FD1601126,
66003008,13060013,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016 - Děčín,860499.76,2016-04-11,2016-05-23,5171,FD1601127,
66003008,23060011,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016 - Chomutov,1897472.60,2016-04-11,2016-05-23,5171,FD1601128,
66003008,33060029,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016 - Litoměřice,749285.95,2016-04-11,2016-05-23,5171,FD1601129,
66003008,43060050,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016 - Louny,1656275.76,2016-04-11,2016-05-23,5171,FD1601130,
66003008,63060024,80837,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace",údržba silnic I. třídy za 3/2016 - Ústí nad Labem,1297764.58,2016-04-11,2016-05-23,5171,FD1601131,
66003008,9603465,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Shonová Petra DiS.,5280,2016-04-29,2016-06-06,5167,FD1601132,
66003008,2016019,311391,"CENDIS, s.p.",projektové řízení ICT projektů MD za 4/2016,223396.25,2016-05-03,2016-06-02,5168,FD1601133,
66003008,160105200,49702891,FLY UNITED s.r.o.,ubytování - p. Smejkalová Terezie 0224,4282,2016-05-02,2016-05-27,5173,FD1601134,
66003008,160105209,49702891,FLY UNITED s.r.o.,letenka - p. Čoček Tomáš 0229,15248,2016-05-02,2016-05-27,5173,FD1601135,
66003008,131640340,28510011,"Komtern Čechy, s.r.o.",komplexní služby dle plnění SoD za 4/2016,13082.52,2016-05-02,2016-06-01,5169,FD1601136,
66003008,131640367,28510011,"Komtern Čechy, s.r.o.",opravy technologického zařízení plynové kotelny za 4/2016,5833,2016-05-02,2016-06-01,5171,FD1601137,
66003008,3615162152,24229881,"Caledonian Languages, s.r.o.",jazyková výuka,11107.80,2016-05-03,2016-06-06,5169,FD1601138,
66003008,3615162151,24229881,"Caledonian Languages, s.r.o.",DOBROPIS - jazyková výuka,-9583.20,2016-05-03,2016-07-26,5169,FD1601139,
66003008,3615162151,24229881,"Caledonian Languages, s.r.o.",DOBROPIS - jazyková výuka,0,2016-05-03,2016-07-26,5991,FD1601139,
66003008,2016072,43052657,Dominik Šerhant,"trička, samolepky",67699.50,2016-05-03,2016-06-03,5139,FD1601140,
66003008,1216,46767452,JAN CHROSTEK,jazyková výuka za 4/2016,5400,2016-05-03,2016-06-06,5167,FD1601141,
66003008,205071,62581341,"DIGNITA, s.r.o.",údržba SW Podatelna za 4/2016,6050,2016-05-02,2016-05-16,5168,FD1601142,
66003008,1642046667,25656635,"Pražské vodovody a kanalizace, a.s.",stočné za 4/2016,15567,2016-04-29,2016-05-16,5151,FD1601143,
66003008,1160872,26694484,"Anopress IT, a.s.",monitoring médií za 4/2016,26136,2016-05-03,2016-05-16,5169,FD1601144,
66003008,106160079,25013891,Dopravní podnik města Ústí nad Labem,Přeprava lanovkou,990,2016-05-03,2016-05-17,5169,FD1601145,
66003008,1654003905,63987121,TÜV SÜD Czech s.r.o.,práce k zajištění jednání pracovní skupiny pro emise škodlivin vozidel,67687.40,2016-05-25,2016-06-24,5166,FD1601146,
66003008,2016101115,25635603,WESTPOINT a.s.,"strážní, recepční a ochranná služba za 4/2016",567629,2016-04-30,2016-05-20,5169,FD1601147,
66003008,2016101116,25635603,WESTPOINT a.s.,obsluha ústředny za 4/2016,29882,2016-04-30,2016-05-20,5169,FD1601148,
66003008,1600680,25228803,GASTRO Klimatech s.r.o.,chladicí vitrína,72600,2016-04-29,2016-05-27,6122,FD1601149,
66003008,1600500161,27218848,"KPCS CZ, s.r.o.",projekt Nasazení irectAccess,87120,2016-05-03,2016-06-02,5168,FD1601150,
66003008,100161304,25051865,ZENOVA services s.r.o.,úklidové práce za 4/2016,507704,2016-05-03,2016-06-02,5169,FD1601152,
66003008,100161305,25051865,ZENOVA services s.r.o.,vícepráce za 4/2016,39719.60,2016-05-03,2016-06-02,5169,FD1601153,
66003008,100161306,25051865,ZENOVA services s.r.o.,hygienický materiál za 4/2016,54349.60,2016-05-03,2016-06-02,5139,FD1601154,
66003008,2016101808,60193336,O2 Czech Republic a.s.,telekomunikační služby za 4/2016,44521.95,2016-05-02,2016-05-30,5162,FD1601155,
66003008,484139816,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 4/2016,67909.44,2016-05-02,2016-06-01,5162,FD1601156,
66003008,9903309976,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odvoz odpadu za 4/2016,25711,2016-04-29,2016-05-27,5169,FD1601157,
66003008,1160060,26039702,JH BUS s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,37172,2016-05-04,2016-05-20,5192,FD1601158,
66003008,35,27180921,DuomonT s.r.o.,proměření uzemění hromosvodů,7241.85,2016-05-04,2016-06-03,5169,FD1601159,
66003008,73060026,95711,"Správa silnic Moravskoslezského kraje, p.o.",údržba silnic I. třídy za 3/2016,10723276.88,2016-04-11,2016-05-23,5171,FD1601160,
66003008,160000958,71374523,Petr Boček,sanitace sodobarů,9045,2016-05-03,2016-05-17,5169,FD1601161,
66003008,9603577,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Mgr. Michal Dvořák,2690,2016-05-03,2016-05-17,5167,FD1601162,
66003008,160105327,49702891,FLY UNITED s.r.o.,letenka - p. Gruber Jan 0233,12032,2016-05-04,2016-05-27,5173,FD1601163,
66003008,160105311,49702891,FLY UNITED s.r.o.,letenka - p. Šobra Josef 0231,11201,2016-05-04,2016-05-27,5173,FD1601164,
66003008,160105288,49702891,FLY UNITED s.r.o.,letenka - p. Dabrowski Vojtěch 0232,13005,2016-05-04,2016-05-27,5173,FD1601165,
66003008,160101476,28988230,"Aliaves & Co., a. s.","seminář-Volná Michaela, Ing., Matějovičová P., Ing.",5058,2016-05-04,2016-05-25,5167,FD1601166,
66003008,2600767,1279,"Státní tiskárna cenin, s.p.",řidičké průkazy 2016 - BLESK,345038.28,2016-05-02,2016-05-27,5139,FD1601167,
66003008,2600763,1279,"Státní tiskárna cenin, s.p.",řidičké průkazy 2016,7196270.51,2016-05-02,2016-05-27,5139,FD1601168,
66003008,2600771,1279,"Státní tiskárna cenin, s.p.",průkaz PPZŘ,2361.43,2016-05-02,2016-05-23,5139,FD1601169,
66003008,108942,13690965,"Hicon, spol.s r.o.",registrační značky,1522526.06,2016-05-04,2016-05-30,5139,FD1601170,
66003008,108941,13690965,"Hicon, spol.s r.o.",registrační značky na přání,195331.51,2016-05-03,2016-05-30,5139,FD1601171,
66003008,619600053,27776981,"Nakladatelství Sagit, a.s.",inzerce,45980,2016-05-03,2016-05-13,5169,FD1601172,
66003008,101160482,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,3843,2016-05-04,2016-05-18,5136,FD1601173,
66003008,21600811,48028321,AUTO PAPOUŠEK s.r.o.,oprava vozu,26992,2016-05-05,2016-05-30,5171,FD1601174,
66003008,29279333,45799504,NESTLÉ Česko s.r.o.,kávové kapsle,9860,2016-05-03,2016-06-02,5175,FD1601175,
66003008,1316001638,60071109,ČSAD Jindřichův Hradec a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,97926.86,2016-05-05,2016-05-30,5192,FD1601176,
66003008,160100006,46346716,ČAS - SERVICE a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,58673,2016-05-05,2016-05-30,5192,FD1601177,
66003008,1516000211,25503316,"TRADO-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,77279.73,2016-05-05,2016-05-30,5192,FD1601178,
66003008,1116000758,60193441,ČSAD a.s. Benešov,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,11467.71,2016-05-04,2016-05-27,5192,FD1601179,
66003008,216140064,49710371,"Řízení letového provozu ČR, státní podnik",Zajištění výcviku řídících letového provozu Armády České republiky,1618859,2016-05-03,2016-06-03,5169,FD1601180,
66003008,9603812,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Mgr. Anna Kolářová,2590,2016-05-04,2016-05-18,5167,FD1601181,
66003008,41600073,4638042,Koncept 6 production s.r.o.,grafický návrh na polep auta,22324.50,2016-04-29,2016-05-27,5139,FD1601182,
66003008,122016,45912807,Ing. Petr Netík,zhotovení vizuálních podkladů - 'Máme se rádi',4500,2016-05-03,2016-06-03,5169,FD1601183,
66003008,2016019,29304792,"Tlumočnický servis, s.r.o.",Tlumočení,38720,2016-04-30,2016-05-31,5169,FD1601184,
66003008,2016018,29304792,"Tlumočnický servis, s.r.o.",Tlumočení,18392,2016-04-30,2016-05-31,5169,FD1601185,
66003008,160105290,49702891,FLY UNITED s.r.o.,letenka - p. Vokatý Tomáš,12032,2016-05-04,2016-05-27,5173,FD1601186,
66003008,166632127,29143306,Autokomplex Menčík a.s.,oprava vozu,6087.24,2016-05-02,2016-05-16,5171,FD1601187,
66003008,11600042,44994575,"Centrum dopravního výzkumu, v. v. i.",poradenské a konzultační služby,181500,2016-04-29,2016-06-03,5166,FD1601188,
66003008,526579816,64949681,T-Mobile Czech Republic a.s.,internet za 4/2016,8228,2016-05-02,2016-06-01,5162,FD1601189,
66003008,9903311071,49356089,"AVE CZ odpadové hospodářství, s.r.o.",odstranění odpadu VOK za 4/2016,3775,2016-05-02,2016-06-01,5169,FD1601190,
66003008,1600014586,45805369,ŠkoFIN s.r.o.,nájem vozidla za 5/2016,18525.96,2016-05-03,2016-05-17,5164,FD1601191,
66003008,5136357777,47114983,"Česká pošta, s.p.",časové razítko-variabilní paušál,363,2016-05-03,2016-05-18,5169,FD1601192,
66003008,14170992,42324254,"OTIS,a.s.",oprava havárie výtahu,1960,2016-05-04,2016-05-20,5171,FD1601193,
66003008,160059,29458552,ECHOpix s.r.o.,vytvoření 3D spotu,118973.25,2016-04-29,2016-05-27,6119,FD1601194,
66003008,3025160011,15057615,"OSNADO spol, s r. o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 2-3/2016,585098,2016-05-04,2016-05-20,5192,FD1601195,
66003008,2201600158,46345850,"FTL - First Transport Lines, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 3/2016,67632.14,2016-05-04,2016-05-23,5192,FD1601196,
66003008,651300032,46467521,František Pytlík -0BUS Vysočina,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,57855.47,2016-05-03,2016-05-20,5192,FD1601197,
66003008,130160215,27502988,SUS Královehradeckého kraje a.s.,údržba silnic I. třídy za 3/2016,7390615.17,2016-04-18,2016-05-16,5171,FD1601198,
66003008,1622250057,25198688,ČSAD STTRANS a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,79579,2016-05-05,2016-05-30,5192,FD1601199,
66003008,1160419,61860409,ATS-TELCOM Praha a.s.,"Zajištění servisní pohotovosti, údržby a oprav telekomunikačních zařízení za 4/2016",4828,2016-05-02,2016-06-06,5168,FD1601201,
66003008,22562801,27180271,"Nakladatelství FORUM, s.r.o.",publikace,4420,2016-05-04,2016-05-18,5136,FD1601202,
66003008,616029886,45274851,SEVT a.s.,mapa,684,2016-05-05,2016-05-19,5139,FD1601203,
66003008,16010306,47106468,Tomáš Charvát,oprava odpadového potrubí - havarie,9862,2016-05-06,2016-05-20,5171,FD1601204,
66003008,92016,46757783,Karel Mudroch - Dale,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4/2016,123909,2016-05-05,2016-05-30,5192,FD1601205,
66003008,201625040,28196546,"České překlady, s.r.o.",překlad,1915,2016-05-06,2016-05-27,5169,FD1601206,
