ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,20181257,2850354,BOBOSPED s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,105385,2018-12-31,2019-02-21,5811,FD1804262,
66003008,18105,49663534,Stanislav Jirásek - STENBUS,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10-12/2018,480309,2018-12-31,2019-02-21,5811,FD1804263,
66003008,6018150369,46965815,"ZDAR, a.s.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,947155,2018-12-31,2019-02-14,5811,FD1804264,
66003008,2131800073,27229131,ČSAD MHD Kladno a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,3492870,2018-12-31,2019-02-14,5811,FD1804265,
66003008,3711800637,4308697,AUTOCONT a.s.,zajištění podpory a provozu CIS STK za 12/2018,79995.52,2018-12-31,2019-02-22,5168,FD1804266,
66003008,2019021,311391,"CENDIS, s.p.",odborné poradenské služby za 11/2018,111772.24,2018-12-31,2019-02-15,5168,FD1804267,
66003008,2101800424,46905952,"ČSAD Tišnov, spol.s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,1509838.45,2018-12-31,2019-02-22,5811,FD1804268,
66003008,1901001,11367032,Pavel Pajer,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,2699.82,2018-12-31,2019-02-28,5811,FD1804269,
66003008,6518,25164538,"Dopravní podnik Města Vlachovo Březí, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,8551.45,2018-12-31,2019-02-22,5811,FD1804270,
66003008,7905180073,25508881,Dopravní podnik města Brno  a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,1643929.55,2018-12-31,2019-02-22,5811,FD1804271,
66003008,189900078,25302078,"BDS-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,2486752.38,2018-12-31,2019-02-22,5811,FD1804272,
66003008,90074890,25145444,ICZ a.s.,Služby zvýšeného technického a bezpečnostního dohledu pro kopii CRŘ ...za  12/2018,416216,2018-12-31,2019-02-18,5168,FD1804273,
66003008,90074891,25145444,ICZ a.s.,zabezpečení provozu IS pro vedení CRŘ za 12/2018,2506576,2018-12-31,2019-02-22,5168,FD1804274,
66003008,9011940005,25827405,ARRIVA MORAVA a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,1409,2018-12-31,2019-02-22,5811,FD1804275,
66003008,9011940004,25827405,ARRIVA MORAVA a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,2392288,2018-12-31,2019-02-22,5811,FD1804276,
66003008,190000044,26114488,ŠVARCTRANS s.r.o.,Kompenzace slev jízdného za 12/2018,103624.85,2018-12-31,2019-02-22,5811,FD1804278,
66003008,1390030996,47114983,"Česká pošta, s.p.",vyúčtování ročních množstevních slev r. 2018 za listovní a balíkové služby,0,2018-12-31,2019-02-05,2391,FD1804279,
66003008,1390030996,47114983,"Česká pošta, s.p.",vyúčtování ročních množstevních slev r. 2018 za listovní a balíkové služby,-6766.65,2018-12-31,2019-02-05,2324,FD1804279,
66003008,2019024,311391,"CENDIS, s.p.",odborné poradenské služby za 12/2018,357576.77,2018-12-31,2019-02-22,5168,FD1804280,
66003008,135823368,25317075,STUDENT AGENCY k.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,745291,2018-12-31,2019-02-22,5811,FD1804281,
66003008,19002,6015697,FlixBus CZ.s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 4-12/2018,52831.25,2018-12-31,2019-02-25,5811,FD1804282,
66003008,180100206,28408527,K Servis Bohemia s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,174460,2018-12-31,2019-02-28,5811,FD1804283,
66003008,180902,13554620,Hnát Jaroslav,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,45606.18,2018-12-31,2019-03-01,5811,FD1804284,
66003008,1813007,1342134,Pavlína Hnátová,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,10690.54,2018-12-31,2019-03-01,5811,FD1804285,
66003008,7920001,48362611,ČSAD autobusy Plzeň a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,5989015.30,2018-12-31,2019-02-25,5811,FD1804286,
66003008,180192,27423069,"KŽC Doprava, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,10541.98,2018-12-31,2019-02-27,5811,FD1804287,
66003008,11800179,28241266,TITIO s.r.o.,údržba a provoz internetových stránek MD ČR za 12/2018,6050,2018-12-31,2019-01-31,5168,FD1804288,
66003008,180111245,49702891,FLY UNITED s.r.o.,ubytování - Hauerová Marie ZPC č. 419/2018,12358,2018-12-31,2019-02-07,5173,FD1804289,
66003008,32165212,27582167,Deloitte Advisory s.r.o.,služby dle smlouvy za 12/2018,696960,2018-12-31,2019-02-20,5166,FD1804290,
66003008,1518000654,25503316,"TRADO-BUS, s.r.o.",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,12092.05,2018-12-31,2019-02-27,5811,FD1804291,
66003008,180118073,60701200,DOPAZ s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 10/2018,239302,2018-12-31,2019-02-27,5811,FD1804292,
66003008,180128892,60701200,DOPAZ s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 11/2018,222967,2018-12-31,2019-02-27,5811,FD1804293,
66003008,190010355,60701200,DOPAZ s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,229758,2018-12-31,2019-03-04,5811,FD1804294,
66003008,20194,88895424,Vojtěch Sadílek,Kompenzace slev z jízdného ve veřejné osobní dopravě za 11/2018,33493,2018-12-31,2019-02-27,5811,FD1804295,
66003008,20195,88895424,Vojtěch Sadílek,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,22772,2018-12-31,2019-02-27,5811,FD1804296,
66003008,2019026,311391,"CENDIS, s.p.",poskytování odborných poradenských služeb za 4/2017-1/2018,47916,2018-12-31,2019-02-20,5168,FD1804297,
66003008,2019027,311391,"CENDIS, s.p.",poskytování odborných poradenských služeb za 4/2017-1/2018,36300,2018-12-31,2019-02-20,5168,FD1804298,
66003008,2019025,311391,"CENDIS, s.p.",odborné poradenské služby za 12/2018,429813.18,2018-12-31,2019-02-22,5168,FD1804299,
66003008,190100001,29120471,LEXTRANS BUS s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,16636,2018-12-31,2019-03-07,5811,FD1804300,
66003008,11800263,256455,Město Blovice,Kompenzace slev z jízdného ve veřejné osobní dopravě za 9-11/2018,17050.69,2018-12-31,2019-03-01,5811,FD1804301,
66003008,1001803726,48364282,Dopravní podnik  Karlovy Vary a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,944693,2018-12-31,2019-03-01,5811,FD1804302,
66003008,3001800152,26236699,VOJTILA TRANS s.r.o.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,1684839,2018-12-31,2019-03-04,5811,FD1804304,
66003008,20191001,29018889,"Die Länderbahn GmbH DLB, organizační složka",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,355256,2018-12-31,2019-03-04,5811,FD1804305,
66003008,20191002,29018889,"Die Länderbahn GmbH DLB, organizační složka",Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,141706.91,2018-12-31,2019-03-04,5811,FD1804306,
66003008,8001800019,49448170,ADOSA  a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 11/2018,2099866.04,2018-12-31,2019-01-31,5811,FD1804308,
66003008,4458800051,49240315,MLADÁ FRONTA a.s.,předplatné EURO 24,2420,2018-12-31,2019-02-11,5169,FD1804310,
66003008,2007180022,45192073,ČSAD Frýdek - Místek a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,750970,2018-12-31,2019-02-14,5811,FD1804312,
66003008,190107,46651969,Jaromír Herna,Kompenzace slev z jízdného ve veřejné osobní dopravě za 9-12/2018,23299,2018-12-31,2019-02-12,5811,FD1804313,
66003008,180106089,208914,"TSM, spol. s.r.o.","školení - Věra Perlíková, Hana Hněvsová",5200,2018-12-31,2019-02-13,5167,FD1804314,
66003008,9011940003,25827405,ARRIVA MORAVA a.s.,Kompenzace slev z jízdného ve veřejné osobní dopravě za 12/2018,2711397,2018-12-31,2019-02-22,5811,FD1804316,
66003008,2018500655,26436264,"Pražská vydavatelská společnost, s.r.o.",inzerce v časopise Pusík za 1/2019,12100,2019-01-01,2019-01-14,5169,FD1900002,
66003008,2019500001,26436264,"Pražská vydavatelská společnost, s.r.o.",inzerce v časopise Bumík za 1-2/2019,3630,2019-01-03,2019-01-17,5169,FD1900003,
66003008,190100069,49702891,FLY UNITED s.r.o.,letenka - Šváb Ondřej ZPC č. 1/2019,5362,2019-01-04,2019-02-08,5173,FD1900004,
66003008,10162262,49704362,ASIANA s.r.o.,letenka - Stojanovova Marie ZPC č. 8/2019,6045,2019-01-07,2019-02-08,5173,FD1900005,
66003008,190100178,49702891,FLY UNITED s.r.o.,letenka - Tomková Pavlína ZPC č. 9/2019 a Novák Ivan ZPC č. 10/2019,11258,2019-01-08,2019-02-08,5173,FD1900006,
66003008,190100228,49702891,FLY UNITED s.r.o.,letenka - Čečák PetrZPC č. 13/2019,18945,2019-01-09,2019-02-08,5173,FD1900007,
66003008,191100045,26954770,"AQE advisors, a.s.",školení - Mgr. Brotánková,3388,2019-01-11,2019-02-11,5167,FD1900008,
66003008,52019,27028976,"itSMF Czech Republic, o.s.",konference itSMF - Ing. Štefela,6500,2019-01-10,2019-01-23,5176,FD1900009,
66003008,9801016383,62913671,"Up Česká republika, s. r. o.",stravenky,200000,2019-01-08,2019-01-21,5169,FD1900010,
66003008,643910085,25354671,"ANAG, spol. s r.o.","školení - Osohová Hana, Bidlasová Kateřina",4980,2019-01-10,2019-02-13,5167,FD1900011,
66003008,190100287,49702891,FLY UNITED s.r.o.,"ubytování - Fridrich Michal ZPC č. 6/2019, Sosna Luděk ZPC č. 4/2019, Kubovský Josef ZPC č. 7/2019 a Kušnír Jindřich ZPC č. 5/2019",10840,2019-01-10,2019-02-08,5173,FD1900012,
66003008,19110001,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,1690672.75,2019-01-02,2019-02-01,5139,FD1900013,
66003008,19110002,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,13035.60,2019-01-02,2019-02-01,5139,FD1900014,
66003008,10164948,49704362,ASIANA s.r.o.,letenka - Čížková Tereza ZPC č. 15/2019,10870,2019-01-11,2019-02-08,5173,FD1900015,
66003008,1192900144,563391,OK-TOURS a.s.,letenka - Dabrowski Vojtěch ZPC č. 0019/2019,13211,2019-01-11,2019-02-08,5173,FD1900016,
66003008,2389800233,49240315,MLADÁ FRONTA a.s.,inzerce Puntík za 1/2019,24200,2019-01-11,2019-01-25,5169,FD1900017,
66003008,30194643,46980121,YASHICA s.r.o.,inzerce Pastelka  1-12/2019,13310,2019-01-01,2019-01-30,5169,FD1900020,
66003008,194100283,2180898,BARELOVÁ VODA s.r.o.,barelová voda,5693,2019-01-16,2019-01-30,5175,FD1900021,
66003008,19110011,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,24158.19,2019-01-10,2019-02-08,5139,FD1900022,
66003008,19110010,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,1633565.37,2019-01-10,2019-02-08,5139,FD1900023,
66003008,10166489,49704362,ASIANA s.r.o.,letenka - Šváb Ondřej ZPC č. 0021/2019,4183,2019-01-15,2019-02-08,5173,FD1900024,
66003008,190100529,49702891,FLY UNITED s.r.o.,letenka - Sedmidubský Vít ZPC č. 22/2019 a Pelda Viktor ZPC č. 23/2019,25380,2019-01-15,2019-02-11,5173,FD1900025,
66003008,190100524,49702891,FLY UNITED s.r.o.,letenka - Pacák Ctirad ZPC č. 20/2019,4228,2019-01-15,2019-02-11,5173,FD1900026,
66003008,190100392,49702891,FLY UNITED s.r.o.,letenka - Rohlík Ondřej ZPC č. 0018/2019,5037,2019-01-11,2019-02-08,5173,FD1900027,
66003008,100180948,25307126,"MAXPROGRES, s.r.o.",servisní zásah - porucha linky 3,968,2019-01-08,2019-02-18,5171,FD1900028,
66003008,100180949,25307126,"MAXPROGRES, s.r.o.",demontáž a montáž akumulátorů,4014.78,2019-01-08,2019-02-18,5171,FD1900029,
66003008,100180947,25307126,"MAXPROGRES, s.r.o.",servisní zásah - vadná UPS,484,2019-01-03,2019-02-18,5171,FD1900030,
66003008,10166932,49704362,ASIANA s.r.o.,letenka - Pavlovič Sebastian ZPC č. 0024/2019,6905,2019-01-16,2019-02-08,5173,FD1900031,
66003008,211900280,63979578,FRACTAL s.r.o.,letenka - Knížek Luboš ZPC č. 0025/2019,12876,2019-01-16,2019-02-08,5173,FD1900032,
66003008,5137678284,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,890.91,2019-01-14,2019-01-29,5169,FD1900033,
66003008,100180951,25307126,"MAXPROGRES, s.r.o.",zkouška EPS za 1/2019 - měsiční zkouška,2722.50,2019-01-03,2019-02-18,5169,FD1900034,
66003008,180400010,311391,"CENDIS, s.p.",licence a správa  serveru WEB BESIP,-34307.13,2019-01-09,2019-02-08,5909,FD1900035,
66003008,180400010,311391,"CENDIS, s.p.",licence a správa  serveru WEB BESIP,0,2019-01-09,2019-02-08,5991,FD1900035,
66003008,2019014,27444899,Excello s.r.o.,zajištění antispamové a aantivirové ochrany odchozí pošty za 1/2019,7212,2019-02-01,2019-03-01,5168,FD1900036,
66003008,2019013,27444899,Excello s.r.o.,zajištění antispamových a antivirových služeb Virusfree za 1/2019,9934,2019-02-01,2019-03-01,5168,FD1900037,
66003008,2019019,311391,"CENDIS, s.p.",občerstvení,980,2019-01-15,2019-02-14,5175,FD1900039,
66003008,2019020,311391,"CENDIS, s.p.",občerstvení,1440,2019-01-17,2019-02-15,5175,FD1900040,
66003008,130921171,26694638,ORBIX s.r.o.,letenka - Pacák Ctirad,11149,2019-01-18,2019-02-15,5173,FD1900041,
66003008,10169312,49704362,ASIANA s.r.o.,letenka - Fridrich Michal ZPC č. 0040/2019,4745,2019-01-21,2019-02-08,5173,FD1900042,
66003008,10169139,49704362,ASIANA s.r.o.,letenka - Krištofíková Olga ZPC č. 0039/2019,3424,2019-01-21,2019-02-08,5173,FD1900043,
66003008,10169123,49704362,ASIANA s.r.o.,letenka - Šobra Josef ZPC č. 0036/2019,7260,2019-01-21,2019-02-08,5173,FD1900044,
66003008,190100834,49702891,FLY UNITED s.r.o.,letenka - Pacák Ctirad,7508,2019-01-21,2019-02-15,5173,FD1900045,
66003008,190100789,49702891,FLY UNITED s.r.o.,letenka - Knížek Miloslav,8385,2019-01-18,2019-02-12,5173,FD1900046,
66003008,190100624,49702891,FLY UNITED s.r.o.,letenka - Tomková Pavlína ZPC č. 28/2019,5177,2019-01-16,2019-02-11,5173,FD1900047,
66003008,190100731,49702891,FLY UNITED s.r.o.,letenka - Neřold Tomáš,7820,2019-01-18,2019-02-12,5173,FD1900048,
66003008,19010002,26742659,Telematix Software a.s.,technické zhodnocení webových stránek projektu C-Roads ČR - 2. fáze,100000,2019-01-21,2019-04-11,6111,FD1900049,
66003008,19110021,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,8116.07,2019-01-21,2019-02-20,5139,FD1900050,
66003008,19110020,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,719830.21,2019-01-17,2019-02-15,5139,FD1900052,
66003008,9801018501,62913671,"Up Česká republika, s. r. o.",stravenky,200000,2019-01-22,2019-01-29,5169,FD1900053,
66003008,2019023,311391,"CENDIS, s.p.",občerstvení,1250,2019-01-22,2019-02-21,5175,FD1900055,
66003008,12190066,49098934,EVROFIN Int.spol.s.r.o.,kreditovací poplatek za rok 2019,3509,2019-01-16,2019-02-04,5169,FD1900056,
66003008,112019,27174140,"Utilis, s.r.o.",překlad,1410,2019-01-24,2019-02-22,5169,FD1900057,
66003008,5137684126,47114983,"Česká pošta, s.p.",kvalifikovaný osobní certifikát - zam.,296.97,2019-01-22,2019-02-06,5169,FD1900058,
66003008,190100001,26671395,"Asociace pro rozvoj infrastruktury, z.s.",Zajištění zpracování prezentace a její prezentace na výjezdním zasedání MD a investorů v rezortu dopravy,60258,2019-01-21,2019-02-20,5166,FD1900059,
66003008,101610843,49704362,ASIANA s.r.o.,letenka - Šváb Ondřej ZPC č. 0043/2019,5740,2019-01-24,2019-02-08,5173,FD1900060,
66003008,190101133,49702891,FLY UNITED s.r.o.,letenka - Janošková Petra,4238,2019-01-25,2019-02-19,5173,FD1900061,
66003008,19010,87345994,Jaroslav Baščík,odborná kontrola stacionární posuvné regálové techniky,5000,2019-01-23,2019-02-21,5169,FD1900062,
66003008,191002,28886127,"INADVISORS, s.r.o.",hodnocení postupů zvyšování a hodnocení odborných znalostí a způsobilosti a systému vydávání licencí a osvědčení strojvedoucích,75020,2019-01-22,2019-02-26,5166,FD1900063,
66003008,19110026,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,158419.01,2019-01-24,2019-02-22,5139,FD1900064,
66003008,19110027,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,12867.67,2019-01-24,2019-02-22,5139,FD1900065,
66003008,1901004,44333790,Ondřej Staněk,tlumočení - pracovní oběd,4500,2019-01-27,2019-02-13,5169,FD1900066,
66003008,100190007,5742790,Grand Cru Restaurant & Bar s.r.o.,Pracovní oběd,36240,2019-01-25,2019-02-07,5175,FD1900067,
66003008,500024493,70890293,Institut pro veřejnou správu Praha,školení - Ing. Janošková,990,2019-01-28,2019-02-28,5167,FD1900068,
66003008,101610369,49704362,ASIANA s.r.o.,letenka - Jelínek Zdeněk ZPC č. 0041/2019,4841,2019-01-23,2019-02-08,5173,FD1900069,
66003008,101610367,49704362,ASIANA s.r.o.,letenka - Reinohl Michal ZPC č. 42/2019,6491,2019-01-23,2019-02-07,5173,FD1900070,
66003008,199930277,29143306,Autokomplex Menčík a.s.,oprava vozu,4483.66,2019-01-18,2019-02-04,5171,FD1900071,
66003008,1800001291,45357366,"Plzeňský Prazdroj, a.s.",občerstvení,21900,2019-01-28,2019-02-11,5175,FD1900072,
66003008,190101229,49702891,FLY UNITED s.r.o.,"ubytování - Pelda Viktor, Sedmidubský Vít",4274,2019-01-28,2019-02-22,5173,FD1900073,
66003008,190101336,49702891,FLY UNITED s.r.o.,letenka - Šváb Ondřej,5190,2019-01-29,2019-02-22,5173,FD1900074,
66003008,10168381,49704362,ASIANA s.r.o.,letenka - Gruber Jan,16463,2019-01-31,2019-02-15,5173,FD1900075,
66003008,2019102,25053779,"MANOLA VIDEO, s.r.o.",vysílací čas v LCD na referátech dopravy za 1/2019,10065.18,2019-01-31,2019-02-28,5169,FD1900076,
66003008,2019029,311391,"CENDIS, s.p.",občerstvení,1200,2019-01-24,2019-02-22,5175,FD1900077,
66003008,2019028,311391,"CENDIS, s.p.",občerstvení,1102,2019-01-17,2019-02-15,5175,FD1900078,
66003008,13565446,42324254,"OTIS,a.s.",pravidelná údržba výtahu za 01/2019,6108,2019-01-29,2019-02-15,5169,FD1900079,
66003008,3711800652,4308697,AUTOCONT a.s.,zajištění podpory a provozu CIS STK - autorská práva,1850013.77,2019-01-30,2019-02-22,6111,FD1900080,
66003008,191100075,26954770,"AQE advisors, a.s.",školení - JUDr. Gřešek,3388,2019-01-28,2019-02-28,5167,FD1900081,
66003008,190101410,49702891,FLY UNITED s.r.o.,letenka - Šobra Josef,13805,2019-01-31,2019-02-25,5173,FD1900082,
66003008,190101409,49702891,FLY UNITED s.r.o.,letenka - Čížková Tereza,8243,2019-01-31,2019-02-25,5173,FD1900083,
66003008,13564462,42324254,"OTIS,a.s.",údržba výtahu za 1/2019,10584,2019-01-29,2019-03-01,5169,FD1900084,
66003008,20190730,27596494,"Marking Center CZ, a.s.","digitální vizirky, štočky, printy",4173,2019-01-31,2019-02-25,5139,FD1900086,
66003008,102019,28486480,OTTA- vzduchotechnika a klimatizace s.r.o.,oprava závady klimatizace,5626.50,2019-01-30,2019-02-13,5171,FD1900089,
66003008,2019004,64818845,Mgr. Gabriela Glöcknerová,Tlumočení,3060,2019-01-31,2019-02-21,5169,FD1900090,
66003008,2019009,29304792,"Tlumočnický servis, s.r.o.",tlumočení,35514,2019-01-31,2019-03-01,5169,FD1900091,
66003008,2019003,71807837,Libor Nekula,překlad,998.25,2019-01-31,2019-03-01,5169,FD1900092,
66003008,12019,74852973,Jihlová Danuše,služby v oblasti administrtivní správy za 1/2019,28800,2019-02-01,2019-02-14,5169,FD1900093,
66003008,30195120,46980121,YASHICA s.r.o.,inzerce Pastelka  2/2019,13310,2019-01-28,2019-02-11,5169,FD1900094,
66003008,101613781,49704362,ASIANA s.r.o.,letenka - Rohlík Ondřej,2265,2019-01-30,2019-02-15,5173,FD1900095,
66003008,1096755,49704362,ASIANA s.r.o.,ubytování - Reinohl Michal,7580,2019-01-31,2019-02-15,5173,FD1900096,
66003008,190101470,49702891,FLY UNITED s.r.o.,letenka - Bezděkovský Jan,4957,2019-01-31,2019-02-25,5173,FD1900097,
66003008,22019,7491301,Romana Matoušková,administrativní výpomoc za 1/2019,24000,2019-02-01,2019-02-15,5169,FD1900098,
66003008,120181742,26128233,RENTEL a.s.,zajištění e-learningového vzdělávání pro zaměstnance MD za 1/2019,8082.80,2019-01-31,2019-03-01,5167,FD1900099,
66003008,2019100055,25635603,WESTPOINT a.s.,obsluha ústředny za 1/2019,31305,2019-01-31,2019-02-22,5169,FD1900100,
66003008,2019100054,25635603,WESTPOINT a.s.,"strážní, recepční a ochranná služba za 1/2019",567629,2019-01-31,2019-02-22,5169,FD1900101,
66003008,926356,62932632,Český institut interních auditorů,Členství Ministerstva dopravy v ČIIA na rok 2019,6000,2019-01-31,2019-03-07,5179,FD1900102,
66003008,2900152,1279,"Státní tiskárna cenin, s.p.",ORV I vzor 2019,1517340,2019-01-31,2019-03-07,5139,FD1900103,
66003008,2019500021,26436264,"Pražská vydavatelská společnost, s.r.o.",inzerce v časopise Pusík 2/2019,12100,2019-01-30,2019-02-13,5169,FD1900104,
66003008,19110032,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,368993.86,2019-01-31,2019-03-01,5139,FD1900105,
66003008,19110031,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,11823.79,2019-01-31,2019-03-01,5139,FD1900106,
66003008,19110030,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,10177.80,2019-01-28,2019-02-27,5139,FD1900107,
66003008,2950006800,7725680,AVE Pražské komunální služby a.s.,odvoz odpadu za 01/2019,25711,2019-01-30,2019-03-11,5169,FD1900108,
66003008,201906,24742961,"AEROMA, s.r.o.",poradenské a espertní služby za 1/2019,219615,2019-01-31,2019-02-14,5166,FD1900110,
66003008,3102190049,61249157,"DATASYS spol,",dodávka nástroje pro zajišťování úrovně dostupnosti informací za 1/2019,4343.90,2019-02-04,2019-03-06,5168,FD1900111,
66003008,190100003,48910660,"Pražská znalecká kancelář, s.r.o.",znalecký posudek,199650,2019-02-01,2019-03-04,5166,FD1900112,
66003008,101614694,49704362,ASIANA s.r.o.,letenka - Dabrowski Vojtěch,6050,2019-02-01,2019-02-15,5173,FD1900113,
66003008,192200089,60783273,"Sdružení požárního a bezpečnostního inženýrství, z.s.",konference - Ing. Marie Nováková,2300,2019-02-01,2019-02-15,5176,FD1900114,
66003008,9901006,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Bc. Kobesová,2690,2019-01-29,2019-02-13,5167,FD1900115,
66003008,9660302834,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 1/2019,18309.57,2019-02-01,2019-03-01,5162,FD1900116,
66003008,1942018130,25656635,"Pražské vodovody a kanalizace, a.s.",srážky za 1/2019,17670,2019-01-31,2019-02-15,5151,FD1900117,
66003008,9900932,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,seminář - Mgr. Glogar,2690,2019-01-29,2019-02-14,5167,FD1900118,
66003008,20191015,27086879,"MEDIAPHARMA, a.s.",sysílání spotů BESIP - Vidíme se za 1/2019,10083.23,2019-02-01,2019-02-28,5169,FD1900119,
66003008,2019425,27608514,CompuNet s.r.o.,podpora nástroje za 1/2019,24533,2019-02-05,2019-03-06,5168,FD1900120,
66003008,1020122019,70994226,"České dráhy, a.s.",kompenzace snížení výnosů na lince R13 Brno-Břeclav-Olomouc za II.pololetí 2018,1468820.71,2019-01-31,2019-03-14,5193,FD1900121,
66003008,100190107,25051865,ZENOVA services s.r.o.,spotřební materiál za 1/2019,53647,2019-02-04,2019-03-06,5139,FD1900122,
66003008,100190109,25051865,ZENOVA services s.r.o.,praní prádlal za 1/2019,8385,2019-02-04,2019-03-06,5169,FD1900123,
66003008,100190106,25051865,ZENOVA services s.r.o.,úklidové práce za 1/2019,302209,2019-02-04,2019-03-06,5169,FD1900124,
66003008,100190108,25051865,ZENOVA services s.r.o.,vícepráce za 1/2019,42371,2019-02-04,2019-03-06,5169,FD1900125,
66003008,9960330890,64949681,T-Mobile Czech Republic a.s.,telekomunikační služby za 1/2019,5420.80,2019-02-01,2019-03-01,5162,FD1900126,
66003008,101614297,49704362,ASIANA s.r.o.,letenka - Janda Milan,4470,2019-01-31,2019-02-25,5173,FD1900131,
66003008,22019,72611863,Daniel Mrázek,služby provedené v lednu 2019,115192,2019-02-05,2019-03-21,5168,FD1900132,
66003008,19110038,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,10572.07,2019-02-04,2019-03-06,5139,FD1900133,
66003008,19110037,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,368993.86,2019-02-04,2019-03-06,5139,FD1900134,
66003008,5137700128,47114983,"Česká pošta, s.p.",časové razítko,1669.80,2019-02-04,2019-02-20,5169,FD1900135,
66003008,9601000166,61974731,"Trade FIDES, a.s.",servisní pohotovost za 1/2019,5929,2019-02-06,2019-03-08,5169,FD1900136,
66003008,9601000167,61974731,"Trade FIDES, a.s.",telekomunikační poplatky za 1/2019,15306.50,2019-02-06,2019-03-08,5162,FD1900137,
66003008,101190088,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,170,2019-02-06,2019-03-08,5136,FD1900138,
66003008,101190087,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,4082,2019-02-06,2019-03-08,5136,FD1900139,
66003008,101190057,26367530,"Vydavatelství a nakladatelství Aleš Čeněk, s.r.o.",publikace,1191,2019-02-06,2019-03-08,5136,FD1900140,
66003008,190101762,49702891,FLY UNITED s.r.o.,letenka -Zmeškalová Adela,5031,2019-02-06,2019-03-01,5173,FD1900144,
66003008,1192900540,563391,OK-TOURS a.s.,letenka - Šváb Ondřej,9619,2019-02-05,2019-02-15,5173,FD1900145,
66003008,1192900504,563391,OK-TOURS a.s.,letenka - Vokatý Tomáš,13369,2019-02-04,2019-02-15,5173,FD1900146,
66003008,130922537,26694638,ORBIX s.r.o.,letenka - Češka Miroslav,4377,2019-02-04,2019-03-06,5173,FD1900147,
66003008,190100093,26439395,První certifikační autorita a.s.,vytváření kvalifikovaných elektronických pečetí na dálku za 1/2019,15865.76,2019-01-31,2019-03-01,5169,FD1900148,
66003008,2019004,71807837,Libor Nekula,překlad,6376.70,2019-02-07,2019-03-08,5169,FD1900149,
66003008,190100001,64448592,Aktuální paragrafy  JUDr. Pavel Chládek,"seminář - Ing. Toman, Ing. Vůjtěch",4980,2019-02-06,2019-03-08,5167,FD1900150,
